119,0.986397,4.89949,3.91309
119,12.5937,16.4237,3.83
119,25.5785,26.0833,0.5048
120,1.57535,14.0679,12.4925
120,1.41443,6.62642,5.21199
120,1.53755,6.26059,4.72304
121,16.9758,25.2147,8.2389
121,1.88523,8.06358,6.17835
121,1.40686,1.87386,0.467
122,13.2138,15.2235,2.0097
122,1.02888,1.38044,0.35156
122,0.663564,0.958142,0.294578
123,0.725277,1.04452,0.319243
123,15.5407,15.839,0.2983
123,0.79582,1.0923,0.29648
124,9.13871,9.68202,0.54331
124,0.652161,1.08634,0.434179
124,0.568238,0.845071,0.276833
125,3.7123,9.53068,5.81838
125,1.12917,1.43376,0.30459
125,0.651713,0.927995,0.276282
126,1.67176,8.0877,6.41594
126,1.41287,6.00764,4.59477
126,6.33419,6.74423,0.41004
127,4.17708,5.20248,1.0254
127,4.92181,5.50659,0.58478
127,0.761703,1.12529,0.363587
128,4.54953,10.5798,6.03027
128,1.12159,1.40204,0.28045
128,1.00378,1.21498,0.2112
129,10.6024,17.2232,6.6208
129,0.757039,1.1519,0.394861
129,2.07856,2.43565,0.35709
130,8.61387,19.5686,10.9547
130,1.06592,2.79307,1.72715
130,2.12011,2.76079,0.64068
131,1.14947,5.78396,4.63449
131,4.77153,7.67052,2.89899
131,8.20491,9.76495,1.56004
132,6.16989,8.00551,1.83562
132,0.465363,0.903419,0.438056
132,0.535887,0.89363,0.357743
133,2.40566,7.35174,4.94608
133,7.72886,8.32858,0.59972
133,0.676417,1.00677,0.330353
134,7.82741,9.80351,1.9761
134,0.673492,1.30097,0.627478
134,0.854402,1.39208,0.537678
135,5.68764,9.42968,3.74204
135,0.876266,1.35265,0.476384
135,0.824705,1.18126,0.356555
136,7.72513,15.7364,8.01127
136,1.53977,5.45964,3.91987
136,0.791287,1.20977,0.418483
137,0.511626,0.83368,0.322054
137,0.426894,0.687158,0.260264
137,0.709209,0.951943,0.242734
138,1.80906,7.53211,5.72305
138,18.6542,19.1122,0.458
138,0.738562,1.10075,0.362188
139,7.49026,23.3816,15.8913
139,0.688749,1.17425,0.485501
139,0.821043,1.04758,0.226537
140,6.00148,6.71119,0.70971
140,0.681094,1.03965,0.358556
140,2.67488,2.95876,0.28388
141,1.06457,2.79685,1.73228
141,3.82954,5.22147,1.39193
141,0.555619,1.00593,0.450311
142,3.77886,6.82433,3.04547
142,1.42728,4.2061,2.77882
142,1.2562,2.28912,1.03292
143,12.9626,30.428,17.4654
143,1.21541,1.82448,0.60907
143,1.54694,1.93478,0.38784
144,6.50399,10.4776,3.97361
144,7.56328,9.78916,2.22588
144,1.06575,2.30163,1.23588
145,0.816597,1.13055,0.313953
145,0.774477,1.08123,0.306753
145,0.410947,0.692609,0.281662
146,10.521,11.6192,1.0982
146,20.4441,21.4686,1.0245
146,0.471544,0.777033,0.305489
147,25.8635,29.8725,4.009
147,1.2335,3.62247,2.38897
147,1.29475,1.84361,0.54886
148,1.239,4.12686,2.88786
148,1.76428,3.42153,1.65725
148,0.774735,1.23771,0.462975
149,0.931998,3.32508,2.39308
149,2.2333,2.57627,0.34297
149,0.621276,0.934229,0.312953
150,17.6624,20.6633,3.0009
150,0.610993,0.909443,0.29845
150,0.741799,1.0046,0.262801
151,0.893893,5.38042,4.48653
151,1.04679,4.56089,3.5141
151,0.531481,0.960062,0.428581
152,0.524751,0.83081,0.306059
152,26.2535,26.556,0.3025
152,0.607088,0.90241,0.295322
153,5.48786,16.7116,11.2237
153,4.37399,6.68165,2.30766
153,4.77635,5.48353,0.70718
154,3.22085,11.8648,8.64395
154,17.0281,18.3158,1.2877
154,0.572484,0.846583,0.274099
155,1.49443,12.2725,10.7781
155,4.2598,7.39829,3.13849
155,5.46368,5.80053,0.33685
156,4.79873,9.59803,4.7993
156,0.688807,1.02617,0.337363
156,0.6985,0.990143,0.291643
157,0.5163,0.803335,0.287035
157,1.95015,2.23564,0.28549
157,0.617045,0.880761,0.263716
158,9.7999,10.959,1.1591
158,0.847984,1.26734,0.419356
158,0.674653,1.06115,0.386497
159,3.42727,16.2269,12.7996
159,3.86232,10.3153,6.45298
159,0.737112,1.02919,0.292078
160,1.06164,9.48156,8.41992
160,3.55765,6.25152,2.69387
160,0.967986,1.40812,0.440134
161,0.83219,2.20676,1.37457
161,0.560645,0.906166,0.345521
161,1.09857,1.43515,0.33658
162,0.861235,1.21227,0.351035
162,0.594341,0.943601,0.34926
162,0.545117,0.881524,0.336407
163,0.690598,0.976378,0.28578
163,0.851927,1.09062,0.238693
163,0.673611,0.897556,0.223945
164,0.596127,1.2341,0.637973
164,2.16937,2.59123,0.42186
164,0.741332,1.11035,0.369018
165,1.06844,1.82488,0.75644
165,1.77136,2.37654,0.60518
165,9.71716,10.2633,0.54614
166,1.50559,16.5379,15.0323
166,1.19386,4.55903,3.36517
166,0.859825,1.17552,0.315695
167,2.18382,7.17558,4.99176
167,12.6172,14.7889,2.1717
167,0.592206,1.04936,0.457154
168,6.1735,17.9373,11.7638
168,0.635073,1.01471,0.379637
168,0.651044,0.963916,0.312872
169,0.927407,1.2438,0.316393
169,0.789726,1.10431,0.314584
169,0.679901,0.993602,0.313701
170,1.54029,2.59119,1.0509
170,1.03788,1.60287,0.56499
170,1.91165,2.42167,0.51002
171,14.5904,15.9421,1.3517
171,0.641845,0.959987,0.318142
171,0.884428,1.1877,0.303272
172,6.99189,10.6778,3.68591
172,7.40201,10.1097,2.70769
172,8.05481,8.50278,0.44797
173,13.6101,14.892,1.2819
173,1.06061,1.58801,0.5274
173,3.82457,4.29817,0.4736
174,1.00183,5.89591,4.89408
174,1.24565,6.0196,4.77395
174,3.06016,4.0293,0.96914
175,10.0534,11.5753,1.5219
175,0.732442,1.0686,0.336158
175,0.870225,1.1718,0.301575
176,1.23952,6.3582,5.11868
176,1.22287,2.23706,1.01419
176,18.532,19.1009,0.5689
177,4.6697,10.0797,5.41
177,1.91886,2.44209,0.52323
177,0.836045,1.22379,0.387745
178,1.18191,8.31922,7.13731
178,0.939699,2.79326,1.85356
178,0.586407,2.31966,1.73325
179,8.93747,11.9563,3.01883
179,0.570823,1.17037,0.599547
179,0.435598,0.885801,0.450203
180,1.0309,1.3551,0.3242
180,2.17015,2.47196,0.30181
180,0.909765,1.21139,0.301625
181,1.6291,9.45125,7.82215
181,0.849407,1.28869,0.439283
181,0.536079,0.893796,0.357717
182,2.38614,13.2521,10.866
182,13.3246,13.9021,0.5775
182,0.727124,1.07923,0.352106
183,0.839837,1.86447,1.02463
183,0.903555,1.6044,0.700845
183,0.591473,1.12045,0.528977
184,0.680123,0.998899,0.318776
184,0.476224,0.731637,0.255413
184,0.640325,0.895669,0.255344
185,0.663707,0.980994,0.317287
185,0.554605,0.848691,0.294086
185,0.429269,0.665404,0.236135
186,1.10587,3.31477,2.2089
186,1.21217,2.41343,1.20126
186,0.511693,0.868072,0.356379
187,2.35234,3.60332,1.25098
187,0.762295,1.33075,0.568455
187,2.80859,3.35529,0.5467
188,7.83565,20.0245,12.1888
188,12.3968,19.6103,7.2135
188,0.542765,0.908029,0.365264
189,3.27692,12.4705,9.19358
189,0.479137,0.8301,0.350963
189,0.697789,1.04253,0.344741
190,0.505812,0.808968,0.303156
190,0.599024,0.895002,0.295978
190,0.79857,1.08287,0.2843
191,8.70773,10.0317,1.32397
191,0.490299,0.785673,0.295374
191,0.614006,0.879508,0.265502
192,1.55221,9.20387,7.65166
192,5.41402,7.4154,2.00138
192,5.52091,5.7804,0.25949
193,13.5703,19.4907,5.9204
193,1.3364,4.32554,2.98914
193,0.563436,0.869485,0.306049
194,4.26661,10.009,5.74239
194,4.73157,5.93337,1.2018
194,0.466519,0.753458,0.286939
195,7.88018,18.9317,11.0515
195,1.1178,2.26805,1.15025
195,0.525688,0.955582,0.429894
196,1.31941,2.89382,1.57441
196,0.820587,1.60552,0.784933
196,1.05636,1.59645,0.54009
197,1.03848,1.34211,0.30363
197,8.46605,8.75675,0.2907
197,0.762678,1.04525,0.282572
198,10.8196,19.5208,8.7012
198,13.7905,14.1836,0.3931
198,0.568275,0.864723,0.296448
199,16.5033,27.2646,10.7613
199,9.01714,14.6589,5.64176
199,1.13609,1.4623,0.32621
200,1.64097,7.847,6.20603
200,7.9535,8.86555,0.91205
200,0.783002,1.15076,0.367758
201,2.37283,3.89615,1.52332
201,7.57453,8.15007,0.57554
201,1.36589,1.81741,0.45152
202,11.7852,13.7366,1.9514
202,0.751858,1.18101,0.429152
202,0.50719,0.847665,0.340475
203,9.79172,14.0311,4.23938
203,0.473174,0.762543,0.289369
203,0.828463,1.08354,0.255077
204,1.17307,3.67606,2.50299
204,0.912057,1.37277,0.460713
204,1.65722,2.08324,0.42602
205,9.91759,17.4625,7.54491
205,0.847467,1.17839,0.330923
205,0.722428,1.01152,0.289092
206,0.523172,0.894155,0.370983
206,0.847928,1.20578,0.357852
206,0.587213,0.943699,0.356486
207,1.27666,7.81354,6.53688
207,1.3293,7.23583,5.90653
207,1.18291,1.58645,0.40354
208,6.82367,13.3914,6.56773
208,1.05074,2.90186,1.85112
208,0.541749,0.813393,0.271644
209,1.1362,3.97343,2.83723
209,15.7975,16.3848,0.5873
209,0.450263,0.809819,0.359556
210,1.39804,2.17444,0.7764
210,2.07148,2.75368,0.6822
210,0.982608,1.51383,0.531222
211,3.75461,14.1443,10.3897
211,6.08454,8.24864,2.1641
211,6.83622,7.43416,0.59794
212,3.31613,5.86533,2.5492
212,6.26348,8.34666,2.08318
212,4.59508,5.06012,0.46504
213,15.795,16.2645,0.4695
213,15.2263,15.5803,0.354
213,0.789258,1.11044,0.321182
214,1.09888,4.75197,3.65309
214,1.06081,1.44939,0.38858
214,0.890244,1.27008,0.379836
215,1.19468,10.2765,9.08182
215,7.82565,8.97057,1.14492
215,0.719829,1.24039,0.520561
216,5.55736,8.68172,3.12436
216,11.3588,11.9157,0.5569
216,0.626537,1.06596,0.439423
217,37.8302,39.7474,1.9172
217,0.691705,1.17164,0.479935
217,0.896963,1.11192,0.214957
218,1.00693,8.85104,7.84411
218,3.58391,5.78696,2.20305
218,0.485984,0.850288,0.364304
219,7.09314,8.71236,1.61922
219,0.755447,1.11914,0.363693
219,0.661781,1.00357,0.341789
220,5.32318,15.0832,9.76002
220,1.57091,2.99613,1.42522
220,1.75213,2.56592,0.81379
221,0.976908,4.33675,3.35984
221,0.978685,2.57946,1.60078
221,0.665615,1.07917,0.413555
222,1.49803,11.0854,9.58737
222,10.3859,10.9904,0.6045
222,0.611262,0.891891,0.280629
223,7.05066,10.3486,3.29794
223,2.29497,2.93019,0.63522
223,4.83274,5.40945,0.57671
224,15.3196,15.8786,0.559
224,7.3443,7.84887,0.50457
224,0.595445,0.998869,0.403424
225,17.4364,31.8595,14.4231
225,2.18182,2.53516,0.35334
225,0.89432,1.22481,0.33049
226,0.630426,1.31703,0.686604
226,1.36822,1.77446,0.40624
226,1.32112,1.70696,0.38584
227,5.84343,11.2985,5.45507
227,1.38518,3.31053,1.92535
227,0.896137,1.25846,0.362323
228,5.72075,8.16363,2.44288
228,8.75392,9.40638,0.65246
228,7.77104,8.16544,0.3944
229,10.746,13.0085,2.2625
229,0.593245,1.04926,0.456015
229,0.61787,0.989683,0.371813
230,12.7217,14.6833,1.9616
230,0.975659,1.6915,0.715841
230,0.831842,1.26591,0.434068
231,24.6858,26.3522,1.6664
231,1.28047,2.736,1.45553
231,0.48209,0.854,0.37191
232,10.0787,19.8636,9.7849
232,1.06023,2.91909,1.85886
232,0.963244,1.42749,0.464246
233,6.68209,12.8115,6.12941
233,15.3659,15.8391,0.4732
233,0.652826,1.07031,0.417484
234,5.67614,10.1512,4.47506
234,6.21702,9.74782,3.5308
234,2.19696,2.58175,0.38479
235,16.587,20.0465,3.4595
235,0.789215,1.17127,0.382055
235,0.643715,0.946085,0.30237
236,6.5343,7.38315,0.84885
236,0.771253,1.25492,0.483667
236,1.32303,1.79279,0.46976
237,1.4215,4.17498,2.75348
237,0.876697,1.13116,0.254463
237,0.843034,1.07953,0.236496
238,0.965127,6.09645,5.13132
238,0.703237,1.04397,0.340733
238,0.958156,1.19806,0.239904
239,6.62099,14.3666,7.74561
239,1.1855,2.41703,1.23153
239,0.535961,0.923602,0.387641
240,4.19021,11.9186,7.72839
240,0.791576,1.20189,0.410314
240,0.724667,1.1199,0.395233
241,0.839201,1.31577,0.476569
241,0.56203,0.876031,0.314001
241,0.651963,0.899738,0.247775
242,1.16468,7.29832,6.13364
242,0.918007,2.97726,2.05925
242,1.22863,2.0661,0.83747
243,1.31495,6.88106,5.56611
243,8.76154,10.3209,1.55936
243,0.886036,1.3974,0.511364
244,1.89011,11.131,9.24089
244,16.5622,23.2945,6.7323
244,7.19783,8.45008,1.25225
245,1.86853,7.84574,5.97721
245,17.5103,18.2555,0.7452
245,1.55891,2.05715,0.49824
246,7.57277,11.0622,3.48943
246,4.23665,5.97523,1.73858
246,13.592,14.817,1.225
247,28.9358,37.4478,8.512
247,0.487249,0.873674,0.386425
247,0.647049,1.02595,0.378901
248,6.8305,13.1638,6.3333
248,0.44222,0.781156,0.338936
248,0.745243,1.0701,0.324857
249,15.2805,24.1967,8.9162
249,1.01422,1.4313,0.41708
249,0.644014,1.02359,0.379576
250,23.1872,26.9745,3.7873
250,9.5341,12.8864,3.3523
250,0.825572,1.16308,0.337508
251,20.5769,21.2575,0.6806
251,2.48699,2.88203,0.39504
251,2.9029,3.29651,0.39361
252,11.8452,12.3713,0.5261
252,0.690538,1.08914,0.398602
252,0.539615,0.897793,0.358178
253,12.58,14.7391,2.1591
253,0.609905,0.955636,0.345731
253,0.576584,0.916084,0.3395
254,0.91599,2.48609,1.5701
254,0.541046,0.976452,0.435406
254,0.51475,0.852768,0.338018
255,5.5954,14.3786,8.7832
255,1.63673,7.14951,5.51278
255,0.633117,0.988674,0.355557
256,8.96935,15.3151,6.34575
256,8.35709,9.73967,1.38258
256,9.58041,10.8617,1.28129
257,2.90745,5.96126,3.05381
257,1.2485,1.71696,0.46846
257,0.618334,0.957911,0.339577
258,7.45564,9.55033,2.09469
258,0.89716,1.76721,0.87005
258,2.23903,3.06259,0.82356
259,2.23033,17.5464,15.3161
259,0.474309,0.802716,0.328407
259,3.44744,3.77338,0.32594
260,7.84926,13.8162,5.96694
260,1.21649,3.92724,2.71075
260,0.986484,1.36109,0.374606
261,6.79524,21.5964,14.8012
261,6.23349,7.26571,1.03222
261,0.770984,1.0878,0.316816
262,9.1151,11.5525,2.4374
262,0.412348,0.743362,0.331014
262,0.80707,1.09838,0.29131
263,4.66096,9.80024,5.13928
263,1.19452,2.763,1.56848
263,0.980094,1.42744,0.447346
264,3.2747,7.84941,4.57471
264,2.78975,5.69094,2.90119
264,0.587494,0.952006,0.364512
265,0.981537,2.11855,1.13701
265,15.2221,16.3179,1.0958
265,3.24806,3.66446,0.4164
266,3.2374,8.694,5.4566
266,2.3501,5.91466,3.56456
266,1.01462,1.54609,0.53147
267,1.23709,5.97573,4.73864
267,1.32476,2.15743,0.83267
267,0.848201,1.39113,0.542929
268,10.354,21.5418,11.1878
268,3.48571,4.38275,0.89704
268,4.02732,4.80662,0.7793
269,4.99577,6.37301,1.37724
269,0.989919,1.97793,0.988011
269,1.60375,2.25447,0.65072
270,2.50747,5.83529,3.32782
270,2.2525,2.76248,0.50998
270,0.442758,0.834995,0.392237
271,3.35946,7.81676,4.4573
271,0.858786,1.24858,0.389794
271,1.08562,1.45711,0.37149
272,5.50336,12.0763,6.57294
272,0.763954,1.20805,0.444096
272,0.860363,1.20612,0.345757
273,3.15536,9.24476,6.0894
273,1.55445,2.20659,0.65214
273,7.34652,7.83838,0.49186
274,10.6732,32.3389,21.6657
274,0.780464,1.13494,0.354476
274,0.53715,0.854337,0.317187
275,17.1973,20.2442,3.0469
