nr,cor,pred,loss,pred0,pred1,pred2,pred3,pred4,pred5,pred6,pred7,pred8,drot90,drot180,drot270,dtrans1_1,dtrans5_5,dtrans-5_-5,dscale1.2,dscale1.5,dscale2,rrot90,rrot180,rrot270,rtrans1_1,rtrans5_5,rtrans-5_-5,rscale1.2,rscale1.5,rscale2,prot90,prot180,prot270,ptrans1_1,ptrans5_5,ptrans-5_-5,pscale1.2,pscale1.5,pscale2,crot90,crot180,crot270,ctrans1_1,ctrans5_5,ctrans-5_-5,cscale1.2,cscale1.5,cscale2
789,[5.54836  1.49878  0.612208],[6.669357 1.622504 0.451446],0.43259569080799376,[7.050054 1.213578 0.405662],[6.869943 1.253837 0.418407],[6.717916 1.206999 0.416796],[6.952289 1.58578  0.446533],[5.454048 0.961161 0.419756],[6.694238 1.391959 0.451254],[5.637753 0.898253 0.414335],[4.462695 0.606344 0.391808],[2.374716 0.852214 0.465498],-0.07401275634765625,-0.20111936330795288,-0.40159615874290466,0.2412947714328766,-1.9083423614501953,-0.20585677027702332,-1.792966604232788,-3.2824604511260986,-5.05087947845459,0.991534948348999,0.9769973158836365,0.9540681838989258,1.0275976657867432,0.7817368507385254,0.976455569267273,0.7949327230453491,0.6245745420455933,0.42231476306915283,0.10474879535950284,0.059080441423268105,0.05873433546452637,0.027141074891309163,0.6384519314514717,0.01792338129608388,0.5300415690317948,1.96849914653361,6.345829944581104,0.7930287563912133,0.6147125202130128,0.4970610727440523,0.6686779969883233,0.11165544195411332,0.45011756826256155,0.13592595736242066,0.674562252692993,3.5038634520504046
790,[12.54805   0.6932    0.474442],[13.623675  0.856368  0.282627],0.40679563691144077,[12.95512   0.825504  0.280774],[12.566003  1.057716  0.287877],[13.576317  0.518707  0.235046],[12.976509  0.989021  0.29758 ],[12.616299  0.826964  0.2776  ],[11.980494  0.685663  0.285133],[13.286326  1.101007  0.307429],[12.475008  1.475577  0.36188 ],[7.112307 1.667435 0.464448],-0.7012725472450256,-0.851074755191803,-0.4326004981994629,-0.499561071395874,-1.041807770729065,-1.8113807439804077,-0.06790825724601746,-0.45020538568496704,-5.5184807777404785,0.9524968862533569,0.9423495531082153,0.9706963300704956,0.9661605954170227,0.9294295907020569,0.8772999048233032,0.9954000115394592,0.9695037603378296,0.6261867880821228,0.14930738894769155,0.386413193744153,0.03950734135961661,0.14554813441154124,0.33856587448100023,0.9097300148572506,0.0580891241120988,0.5697122916487807,14.362937103202725,0.07357263402187743,0.05600029803521501,0.381696946828656,0.10078916333131503,0.020432578618993127,0.11933802992298388,0.2464172348609379,0.21003961998301915,10.165513469516688
791,[0.4894   0.382215 0.368116],[0.818279 0.476033 0.376065],0.039008724841130514,[0.926667 0.518619 0.404643],[0.924691 0.510598 0.398799],[1.58175  0.639928 0.441231],[0.922716 0.505549 0.396258],[0.900849 0.503901 0.394424],[0.978583 0.524047 0.409463],[0.901815 0.496007 0.390887],[4.985735 0.387698 0.347181],[5.844294 0.315348 0.343999],0.17955192923545837,0.16371160745620728,0.9925328493118286,0.1541474461555481,0.12879762053489685,0.2417164146900177,0.11833307147026062,4.05023717880249,4.833264350891113,1.1074919700622559,1.0980088710784912,1.594197154045105,1.092283010482788,1.0771069526672363,1.1447076797485352,1.0708421468734741,3.4247453212738037,3.8935182094573975,0.0047927644271513374,0.004345060836689285,0.20466573530223098,0.004062075880235365,0.002643859011859521,0.009706053612197785,0.0025323392896892116,5.792109350195301,8.42922418382345,0.07038091420036797,0.0689673407062633,0.42166372553802073,0.06792216049096471,0.06159668295092757,0.08704187514470285,0.061184517016386684,6.739165413250763,9.559979404963018
792,[4.55552  0.442762 0.242888],[5.923009 0.63561  0.392212],0.6431713274518324,[5.774295 0.719364 0.388712],[5.576485 1.603022 0.474342],[6.240332 0.749988 0.391729],[5.760162 0.684486 0.396387],[5.711251 0.694573 0.399209],[5.353225 0.772025 0.41149 ],[6.606462 0.94312  0.398399],[7.635356 0.89856  0.384416],[6.316699 1.049601 0.41409 ],-0.06845948100090027,0.7030176520347595,0.43121781945228577,-0.1097957193851471,-0.14579781889915466,-0.41409143805503845,0.9971497058868408,1.9675016403198242,0.829558253288269,0.9901508688926697,1.1011415719985962,1.0620383024215698,0.9842039942741394,0.9790244102478027,0.9404255747795105,1.1434576511383057,1.2830599546432495,1.1193466186523438,0.009714241387920985,0.35423674336732464,0.03792537771591764,0.009641818232068111,0.016122293060204445,0.11454487408191276,0.18723601617401422,1.0004457356595644,0.10895281665683292,0.5277289199416774,0.8140478898582577,0.9850439023161957,0.5110515500783372,0.4745199222158723,0.25772453008796803,1.4936343772217582,3.2377248032412194,1.1664378365565533
793,[4.43513  0.8564   0.328418],[5.640718 0.885524 0.415896],0.487314344986278,[5.245929 1.266047 0.443844],[4.947506 1.238747 0.453781],[4.562016 1.260872 0.460337],[5.448821 0.933019 0.420123],[5.597927 1.159129 0.427372],[5.757841 0.856239 0.423046],[6.21605  1.672877 0.466328],[8.064603 1.94684  0.437896],[8.347551 2.237119 0.452704],0.013682067394256592,-0.30210456252098083,-0.6589140892028809,-0.14017632603645325,0.2422892451286316,0.09498873353004456,1.413116455078125,3.5072011947631836,4.095236301422119,1.001970887184143,0.9564825296401978,0.9050848484039307,0.97980797290802,1.0349012613296509,1.0136829614639282,1.2035564184188843,1.5052047967910767,1.5899099111557007,0.10047907097404263,0.20224823213114274,0.43548667357340093,0.013032746438089346,0.02560755616422365,0.004875510393117881,0.31782496658500864,2.334031513810108,3.051703705926556,0.27950970298115346,0.14147796491033213,0.06569990402134533,0.3472829085733769,0.4845108620979639,0.5861730847650718,1.2857760951881685,4.791372720478294,5.742957304202691
794,[0.46267 0.35675 0.332  ],[3.004905 1.059564 0.482783],2.326546589834202,[2.35488  0.695174 0.43002 ],[1.247196 0.565562 0.424715],[1.226642 0.567287 0.420558],[2.921599 1.043327 0.48399 ],[2.970895 0.979553 0.474752],[1.669918 0.650561 0.438576],[4.116516 1.178549 0.46671 ],[2.515616 0.817473 0.455397],[4.868278 1.85927  0.490519],-1.0671775341033936,-2.3097777366638184,-2.332763910293579,-0.09833410382270813,-0.12205156683921814,-1.7881954908370972,1.2145241498947144,-0.7587648630142212,2.6708157062530518,0.7653136253356934,0.4920496344566345,0.4869946241378784,0.9783750176429749,0.9731592535972595,0.606752336025238,1.267089605331421,0.8331376314163208,1.5873472690582275,0.18603206179691067,1.11231683379406,1.1361426530225638,0.00240164363637548,0.0025409503353695704,0.6504755348209642,0.41669854118428873,0.09958713352623061,1.3705830763602742,1.2348655532293282,0.22255970841261707,0.21194031834530944,2.1802736986066056,2.233151115525175,0.5183771171770789,4.681363792387225,1.4806931519945195,7.230691244140295
795,[4.76392 3.07563 0.61563],[5.548656 2.825985 0.558517],0.22713163234035438,[5.957119 3.453497 0.697185],[5.099913 2.847374 0.584763],[5.771976 3.090938 0.588022],[5.752637 2.877699 0.553823],[5.911697 2.598479 0.532575],[5.38762  2.756791 0.554784],[7.034671 3.53207  0.593266],[7.542527 3.559451 0.566892],[6.936956 1.887987 0.448546],1.17464280128479,-0.4011083245277405,0.5177780985832214,0.2510010600090027,0.1095929741859436,-0.23396295309066772,2.226848840713501,2.7357115745544434,0.34033071994781494,1.1314924955368042,0.9550989866256714,1.0579614639282227,1.0280978679656982,1.0122681856155396,0.9738095998764038,1.2492790222167969,1.3062424659729004,1.0380975008010864,0.19328059903713898,0.06750564519599915,0.040314089432505064,0.014768193530634003,0.061410311458550616,0.010244744639807143,0.9026675414617777,1.504520848107557,0.9397702467038253,0.5243858970018097,0.055314876339857655,0.3390581201764653,0.34018592177192347,0.5173210541138129,0.16478758562308166,1.7883822139694547,2.652371188376822,2.053499112359798
796,[0.33748 0.33057 0.31658],[0.726317 0.438532 0.34998 ],0.05465515637053476,[0.794165 0.47531  0.375866],[0.702477 0.4383   0.349849],[0.677297 0.430706 0.346019],[0.685915 0.427855 0.344191],[0.708307 0.442652 0.353591],[0.866681 0.481932 0.377413],[0.785914 0.455838 0.363076],[0.938228 0.502051 0.394886],[1.1685   0.587435 0.437186],0.13051214814186096,-0.02420419454574585,-0.06080734729766846,-0.056867629289627075,-0.010279178619384766,0.21119612455368042,0.08999934792518616,0.32033631205558777,0.6782917380332947,1.0861563682556152,0.984021782875061,0.9598585367202759,0.96245938539505,0.9932143092155457,1.1394190788269043,1.0594121217727661,1.211466908454895,1.447767734527588,0.0022086933216867166,0.00018947622752444696,0.0008266420383075493,0.0005932615572232791,0.00011811679510032036,0.007446046466551337,0.0013409516196179656,0.01698589226711326,0.07510099667990389,0.07767524726736154,0.04864501897220188,0.04212307437265866,0.04387801740664755,0.05048170668730021,0.10222153193008433,0.07298242754136013,0.13214538559531047,0.2570399767180953
797,[5.11453 3.6828  0.38202],[5.918319 3.245228 0.62806 ],0.2993604225856092,[6.802648 3.447594 0.725973],[6.385475 3.712236 0.829055],[6.883259 3.02896  0.553849],[6.037362 3.299917 0.624393],[6.100819 3.608671 0.692195],[6.478371 3.370025 0.67391 ],[6.803094 3.565346 0.641376],[8.461353 4.484149 0.628336],[10.86802   6.228144  0.703937],1.1846078634262085,1.1351590156555176,0.6744621992111206,0.1700659990310669,0.6100782752037048,0.730699896812439,1.2182109355926514,3.782231330871582,8.008495330810547,1.120982050895691,1.1159318685531616,1.0688817501068115,1.0173685550689697,1.06230628490448,1.0746251344680786,1.1244138479232788,1.3862727880477905,1.8178941011428833,0.27752547756938856,0.15891008193089462,0.3277963890181705,0.005725192866942545,0.05650347412800372,0.1104450996940282,0.2951603590422754,2.667316429802574,11.134363478078631,1.0077888392305105,0.6053356132417695,1.1951449765121964,0.35232075418197734,0.35815655644211364,0.6810301372448775,0.9774369554728396,3.968019032511887,13.228351815973765
798,[5.73517  2.195936 1.3271  ],[5.567522 2.158742 0.512025],0.23127878597974746,[5.211511 2.802773 0.600165],[5.445333 3.07872  0.61376 ],[5.430043 2.352993 0.523192],[5.468297 2.535388 0.543182],[5.392098 2.650343 0.55083 ],[5.877958 2.594012 0.553396],[6.714254 3.610761 0.662021],[8.761082 3.224808 0.572348],[6.27264  2.673919 0.542182],0.37616050243377686,0.8995226621627808,0.0679389238357544,0.3085775375366211,0.35498201847076416,0.7870758175849915,2.748746633529663,4.319948196411133,1.2504515647888184,1.0456598997116089,1.1091879606246948,1.008246660232544,1.0374563932418823,1.0430892705917358,1.0955387353897095,1.3336548805236816,1.52437424659729,1.1517852544784546,0.1830961619631779,0.290546105085852,0.01891957984386276,0.0508926538916891,0.09131692724884506,0.09584710485246362,1.1486169660425116,3.7796527627153296,0.2545025698156387,0.39030140081672987,0.45738885054255735,0.2546791349514439,0.2669920405346453,0.30892659043862625,0.2591569868774979,1.134221661656728,3.5947902799204887,0.3778126198387463
799,[3.05435  0.409253 0.389105],[3.417178 0.803427 0.440886],0.09656621407812392,[3.740746 0.700286 0.415744],[5.735052 0.60637  0.38158 ],[3.772845 0.863563 0.444012],[3.653692 0.845137 0.442508],[4.053305 0.923928 0.446089],[3.109664 0.633408 0.409738],[4.678294 0.728788 0.409085],[9.033414 1.483667 0.374794],[8.264439 0.577349 0.339791],0.19528493285179138,2.0615103244781494,0.41892892122268677,0.2798459827899933,0.7618309259414673,-0.5086814165115356,1.154675841331482,6.230383396148682,4.520087718963623,1.0418933629989624,1.4422428607940674,1.0898703336715698,1.0600336790084839,1.1634308099746704,0.8908759355545044,1.247705340385437,2.336564540863037,1.9696656465530396,0.03865549269949664,1.804962006647498,0.04337502450236386,0.019227135845998628,0.1397348548186912,0.041480585872956034,0.5323319794867464,10.669732822111877,7.852421831956416,0.1855165817539364,2.408357694897965,0.2418825574227298,0.18401943771751195,0.42201605297406947,0.01791020829956135,0.9132321411570001,12.301258334425086,9.058570573979301
800,[6.7922   0.265382 0.236005],[7.502636 0.353717 0.335648],0.17415054533882465,[6.126593 0.697141 0.386817],[4.394456 0.666218 0.390079],[6.483408 0.475428 0.366774],[7.734985 0.216075 0.313672],[6.766951 0.221975 0.319122],[6.741244 0.675716 0.374045],[7.316418 0.076398 0.300992],[4.69464  0.163389 0.318535],[1.022452 0.537291 0.415789],-0.9814498424530029,-2.7412471771240234,-0.8663903474807739,0.0727313756942749,-0.8839530944824219,-0.4009954333305359,-0.4981932044029236,-3.015437126159668,-6.216468811035156,0.8801941275596619,0.6653751134872437,0.8942394256591797,1.0088783502578735,0.8920955061912537,0.951050341129303,0.9391853213310242,0.631904661655426,0.2411538064479828,0.6713512546823684,3.253802046841429,0.35153603870835565,0.024471405211087927,0.18628756938589466,0.22829186646904157,0.037594809353304726,2.6404535589085696,14.010973434182736,0.21739759775958067,1.9778618310064333,0.05219070687073767,0.299102505830443,0.0031434076315698285,0.0633418244229908,0.10491422292871672,1.4723236784215803,11.132084881665657
801,[1.1194   0.334353 0.288748],[0.682022 0.437495 0.344497],0.06834851820745451,[0.870457 0.49174  0.387608],[0.821265 0.479419 0.380318],[0.747783 0.455295 0.364359],[0.692241 0.438999 0.346123],[0.760489 0.457933 0.363142],[1.130354 0.553414 0.415824],[0.880444 0.493091 0.385125],[0.937581 0.510232 0.401004],[0.918206 0.498393 0.395057],0.28579020500183105,0.2169877588748932,0.1034233570098877,0.013348549604415894,0.11755067110061646,0.6355774998664856,0.29464665055274963,0.3848031163215637,0.34764227271080017,1.1952098608016968,1.1482141017913818,1.070643663406372,1.0091177225112915,1.0802932977676392,1.4341334104537964,1.2012592554092407,1.2628411054611206,1.2374582290649414,0.013436233416240858,0.007476469793782137,0.001678615765001723,3.644130029467618e-05,0.0023074910137813967,0.07317527942448147,0.014704294517224584,0.024598031462125174,0.02068258414718264,0.032172124421198246,0.03943776756791501,0.052814415590669066,0.06556923549293046,0.049874442408764104,0.021418653641989527,0.03052877595960661,0.025530999978125787,0.026229945836522023
802,[8.99725 4.2799  0.23354],[8.84783  5.332057 0.649115],0.43402136649911455,[9.042183 4.198688 0.547704],[8.688478 4.138769 0.585376],[9.206656 2.486131 0.453099],[8.612951 4.92082  0.628686],[8.613939 4.247749 0.576771],[9.722069 3.693857 0.519401],[11.375725  4.53936   0.535318],[12.204664  3.907774  0.475604],[7.814466 0.422482 0.333604],-1.0404270887374878,-1.416379451751709,-2.6831154823303223,-0.6665450930595398,-1.3905420303344727,-0.8936753869056702,1.6214004755020142,1.7590405941009521,-6.258450031280518,0.9298383593559265,0.904485821723938,0.8190629482269287,0.9550512433052063,0.906228244304657,0.9397345781326294,1.1093398332595825,1.118621587753296,0.5779587626457214,0.44419452302971746,0.4844646360984572,2.755492160064589,0.0749005751804089,0.41188750014362085,1.1549398935946644,2.3438575445304317,4.442341808259386,8.423771798706547,0.035771119584245885,0.07968243197093464,1.103221543793508,0.23820130694111805,0.08858951629661495,0.3168415866199136,1.9385105500644604,3.4948594641538047,5.429554297769766
803,[0.7452   0.62439  0.422043],[1.037732 0.540786 0.417123],0.030863020749865758,[1.303711 0.593687 0.429667],[0.886264 0.498755 0.390435],[0.908493 0.504616 0.396589],[1.235319 0.591503 0.436205],[1.275018 0.615114 0.445923],[0.962159 0.523846 0.40768 ],[2.422871 0.756954 0.452144],[2.567216 0.694145 0.437895],[1.821852 0.550619 0.406502],0.33142367005348206,-0.22018715739250183,-0.1859433352947235,0.26738521456718445,0.3404131233692169,-0.10195747017860413,1.6363269090652466,1.7036142349243164,0.7833317518234253,1.1660737991333008,0.889665961265564,0.9068253040313721,1.1339845657348633,1.1705782413482666,0.9489099383354187,1.8199502229690552,1.8536673784255981,1.3925212621688843,0.02456686930176281,0.008473847768658338,0.006144255611508775,0.013992195293890397,0.020886164333393076,0.0020291831854685563,0.6555208834515772,0.7877564381400045,0.20501743405281334,0.104311944011937,0.012227391500521614,0.013886077320928876,0.08049943732835675,0.09378778701012959,0.019128828943246936,0.9443526719688909,1.1082860708980427,0.38828742982275194
804,[0.37758  0.261789 0.260974],[0.831037 0.476475 0.376279],0.0883361581119057,[0.709225 0.43475  0.347279],[0.655823 0.427792 0.336413],[0.766858 0.45253  0.359118],[0.903289 0.497683 0.391733],[0.964163 0.510932 0.399188],[0.765078 0.45069  0.355991],[0.764992 0.45537  0.362415],[0.868359 0.484809 0.385031],[3.184307 0.825982 0.44752 ],-0.1925358772277832,-0.2637612819671631,-0.10528430342674255,0.10891503095626831,0.1904921531677246,-0.11203089356422424,-0.10101428627967834,0.05440822243690491,2.7740190029144287,0.8856533169746399,0.843352735042572,0.9374719262123108,1.064684510231018,1.1131329536437988,0.9334650635719299,0.9400078654289246,1.0323129892349243,2.64748477935791,0.005806673975077577,0.01155301384928246,0.0016622572548348202,0.0019696620889326035,0.006478179017565348,0.001809007923625039,0.001666535714304788,0.0005129844008389858,1.8883696206135643,0.04911757701169255,0.03688922308709363,0.0658506322229843,0.11637136000523791,0.14175149662758835,0.06495556092267504,0.06595055784319163,0.10199723880457552,2.7436093837100515
805,[2.83376  0.256771 0.2284  ],[1.718658 0.535319 0.404328],0.45066387151966564,[5.82598  0.627617 0.39278 ],[4.27169  0.557681 0.374649],[1.664571 0.567445 0.417303],[1.970316 0.503404 0.394683],[1.386404 0.529427 0.407554],[2.191396 0.671889 0.436569],[3.872196 0.575364 0.397065],[2.950521 0.615293 0.411446],[1.907751 0.668492 0.436408],4.188072204589844,2.5457146167755127,-0.008985698223114014,0.21009844541549683,-0.3349197506904602,0.6415492296218872,2.1863198280334473,1.318955898284912,0.3543455898761749,2.575467109680176,1.9576456546783447,0.9966197609901428,1.0790348052978516,0.8740099668502808,1.2413376569747925,1.82244873046875,1.4961642026901245,1.1332975625991821,5.626248055142683,2.1731180322014536,0.0013752735339676765,0.021481149048650394,0.036812574980412904,0.08105725495066214,1.546460736609285,0.5079776889671335,0.018173427022685058,3.03930884502765,0.7265263622380954,0.49973496716119287,0.27800423946813085,0.7337585423202565,0.2094298359863104,0.4027663241318844,0.05855914847906469,0.3567579610432255
806,[7.6068   0.396309 0.308571],[7.830174 0.646295 0.360085],0.03834756848335726,[8.002746 0.776688 0.364098],[7.701296 0.725799 0.348103],[7.054899 0.668206 0.369009],[7.865332 0.663207 0.358716],[8.710938 0.647145 0.330536],[6.768175 0.698218 0.366106],[9.092485 0.35569  0.31409 ],[1.217583 0.356471 0.335303],[0.902225 0.496122 0.390209],0.3069766163825989,-0.061356544494628906,-0.7444400787353516,0.050700247287750244,0.8520640134811401,-1.0040552616119385,0.9257115721702576,-6.9271979331970215,-7.047997951507568,1.034739375114441,0.9930565357208252,0.915754497051239,1.0057374238967896,1.0964248180389404,0.8863747715950012,1.1047593355178833,0.21607473492622375,0.20240427553653717,0.015599741343849635,0.00769137519774669,0.20053714259740504,0.0005079712645551145,0.25887247616104175,0.37685827608999656,0.5599985358244567,14.603660576262838,16.00664969259222,0.10151468204617314,0.03968522291717594,0.12739176425916884,0.0468624942430172,0.4275068825563921,0.2659169838630384,0.7363138517340766,13.608133630622646,14.989318810266164
807,[2.80592  0.79389  0.290955],[5.240525 1.658152 0.470126],2.2354510508203047,[4.546069 1.114074 0.443625],[3.648052 1.041788 0.471433],[3.342944 1.386467 0.510789],[4.877698 1.355447 0.460282],[4.466664 0.980551 0.442448],[5.392045 1.887521 0.489516],[6.892228 2.835367 0.534073],[5.452398 2.379139 0.525405],[5.181496 2.779658 0.580173],-1.2650349140167236,-2.2075302600860596,-2.1286025047302246,-0.6753766536712646,-1.479140281677246,0.40027961134910583,2.8928651809692383,0.9881393909454346,1.1725239753723145,0.828325629234314,0.7004221677780151,0.7111331820487976,0.9083465337753296,0.7992699146270752,1.0543208122253418,1.392582654953003,1.1340978145599365,1.159119963645935,0.25966398013584185,0.9719587907104149,1.225426433868497,0.07445696902949361,0.3529232554043726,0.025314909960182597,1.3726821949699592,0.189256120757847,0.4244573022070505,1.0513149898414351,0.2677373477951475,0.22928983932979605,1.5454270743050909,0.9386213122193047,2.6411668776872905,6.974881960593765,3.1906092843914817,3.2234282028615424
808,[4.112412 0.618897 0.438622],[3.49389 1.45456 0.51762],0.36238082692885487,[3.6042   1.715617 0.548352],[3.548948 1.965341 0.583572],[3.526923 1.779237 0.557959],[3.486452 1.483158 0.520171],[3.609718 1.453194 0.500648],[3.763769 1.822505 0.548937],[4.252765 1.805746 0.50861 ],[3.97959  1.704467 0.512546],[5.22783  1.326425 0.444996],0.4020977020263672,0.6317905187606812,0.3980492949485779,0.02371037006378174,0.09748917818069458,0.6691401600837708,1.1010499000549316,0.7305327653884888,1.5331801176071167,1.0735623836517334,1.1155840158462524,1.0728217363357544,1.0043376684188843,1.017835259437561,1.1224169731140137,1.2014334201812744,1.1336485147476196,1.2804902791976929,0.027087791575022873,0.0894262652708117,0.036044596058423174,0.0002932270473602709,0.004568672637722908,0.06973300411174559,0.2331011326560232,0.09946127410435206,1.0094134852307972,0.49103824408566066,0.7171383062617357,0.5678092688078379,0.38180772530816304,0.31753330841704064,0.5274647511681964,0.4777355935658676,0.4005226653067342,0.5815978098689835
809,[8.32739  0.312291 0.28525 ],[8.356792 1.033506 0.387312],0.1771442251108536,[8.762939 1.119593 0.383268],[8.84841  0.501596 0.330644],[8.278403 1.006958 0.392066],[8.509716 1.045152 0.389094],[8.588703 0.738059 0.359864],[8.375754 1.083037 0.399453],[10.02879   0.850925  0.353584],[10.724382  1.473502  0.38698 ],[10.471292  2.200025  0.422912],0.48818981647491455,-0.09696102142333984,-0.10018306970596313,0.1663510501384735,-0.0909847617149353,0.08063346147537231,1.4556879997253418,2.807253122329712,3.316617727279663,1.0499294996261597,0.9900834560394287,0.989753782749176,1.0170135498046875,0.9906946420669556,1.008246660232544,1.1488796472549438,1.287110447883606,1.3392053842544556,0.05746091153630554,0.17594241283816103,0.0022907537103703155,0.007841471451795515,0.04727504760884571,0.0009867581914934458,0.9433503159278551,1.9330262211012688,1.9443809257279518,0.28368265943098986,0.1031195040571946,0.16545733872385396,0.19370374489457912,0.08504337177724892,0.20314378042281492,1.06318653411695,2.368110951954454,2.72626893403061
810,[1.8309   0.308197 0.226848],[1.595904 0.651949 0.443171],0.07339491707324224,[1.394726 0.614769 0.434738],[1.070365 0.548316 0.416868],[1.214442 0.590682 0.438103],[2.17522  0.73525  0.447816],[1.077807 0.557647 0.429214],[2.428515 0.740357 0.436907],[1.157755 0.577371 0.435416],[1.044657 0.54834  0.423962],[0.977805 0.527989 0.411949],-0.2467907965183258,-0.655475378036499,-0.44779694080352783,0.6672612428665161,-0.6263564825057983,0.9147555828094482,-0.5204825401306152,-0.674065113067627,-0.773281455039978,0.9082911014556885,0.7564215660095215,0.8335960507392883,1.2479581832885742,0.7672423720359802,1.3399285078048706,0.8065856695175171,0.7495135068893433,0.7126442193984985,0.013975264529438943,0.09587423857953237,0.04976401349596197,0.11418920079293719,0.09250403749456855,0.23369900339005442,0.06586548504305749,0.10499210258552931,0.13279565119250236,0.10915070218011606,0.2240594610937792,0.16814886256204473,0.11658563332389109,0.22344233497287028,0.19601037109008812,0.18969329406356075,0.23823330135020834,0.27011406049263453
811,[2.0152   0.526945 0.349493],[2.297344 0.742684 0.44944 ],0.04537938457491511,[2.009881 0.747461 0.458061],[2.378049 0.745229 0.450314],[1.494979 0.677281 0.45279 ],[3.201431 0.82315  0.447608],[3.878109 0.937257 0.448728],[2.917316 0.781977 0.44554 ],[4.155443 0.765488 0.414936],[4.71664  1.315412 0.458771],[5.431773 1.661328 0.46903 ],-0.27406638860702515,0.08412349224090576,-0.8644189834594727,0.9827202558517456,1.7746250629425049,0.6553652286529541,1.8463990688323975,3.0013537406921387,4.072662353515625,0.9214590191841125,1.024107813835144,0.7522777318954468,1.281624674797058,1.508565902709961,1.1878124475479126,1.5291348695755005,1.8601176738739014,2.1671297550201416,0.027577496439175064,0.0021735212390983825,0.21602649374068653,0.2746171918030826,0.8455587969911669,0.12864147562312103,1.1514135411610782,2.060364753299558,3.556310836852527,0.02014749793434776,0.06315746871333999,0.10130050502475853,0.5015028517215837,1.2162110893978588,0.2960267119875969,1.5472749009193327,2.64379911606838,4.324694328190519
812,[4.64595 2.71904 0.46944],[5.626017 4.14867  1.084105],1.1273955003806713,[4.76581  2.847819 0.63209 ],[5.038119 3.468414 0.88419 ],[4.90083  2.848927 0.624968],[5.480672 4.378772 1.234907],[5.163478 3.703693 0.893438],[5.402619 3.836191 0.974572],[6.742277 5.189355 1.335262],[9.000904 7.950529 1.853176],[7.911633 2.615129 0.468731],-2.6130733489990234,-1.4680695533752441,-2.4840664863586426,0.23555970191955566,-1.098182201385498,-0.6454089879989624,2.40810227394104,7.945816993713379,0.13670074939727783,0.759358823299408,0.8648036122322083,0.771239161491394,1.0216929912567139,0.8988670110702515,0.9405634999275208,1.2217652797698975,1.7317405939102173,1.0125889778137207,0.878829275603953,0.282779687377797,0.8086782251432064,0.03227122973189959,0.14943348296257378,0.05318233164568653,0.7973803922687731,8.811821282194884,2.651491585259317,0.019135117084741932,0.2957915902409735,0.035341175845174926,1.3458040384158672,0.47238385641811953,0.6919113059075598,3.748897128369109,16.082942635559338,3.558494550401481
813,[3.6236  1.40537 1.06504],[3.02497  1.398708 0.525403],0.21653699737357057,[3.254834 1.261    0.496774],[3.951092 2.446703 0.600305],[4.281209 1.844522 0.515492],[2.919108 1.345864 0.523803],[2.820184 1.242957 0.515615],[3.185436 1.336285 0.507951],[3.639308 2.189507 0.603457],[3.295483 1.73521  0.556183],[3.750714 2.348338 0.611576],0.06352722644805908,2.0490195751190186,1.6921418905258179,-0.16030555963516235,-0.37032532691955566,0.08059120178222656,1.4831912517547607,0.6377955079078674,1.7615470886230469,1.0128360986709595,1.4140201807022095,1.3419102430343628,0.9676090478897095,0.9251728653907776,1.0162841081619263,1.2996902465820312,1.1288714408874512,1.3559341430664062,0.024206887180492725,0.6538686135816659,0.5923282306662685,0.0046672563924055055,0.022097190036096965,0.009983583591785342,0.3362890280671624,0.06245282511161202,0.4786424114978824,0.1599191410623877,0.46920134749635717,0.3091023222024503,0.26426240512698174,0.32457440333068716,0.1690361080329084,0.27605918500483834,0.15846359631325188,0.3703255929401519
814,[2.11098  0.62485  0.534965],[3.256912 0.849252 0.442791],0.45733779227704335,[4.221537 0.84474  0.422395],[4.889627 1.225393 0.441443],[4.134715 0.890455 0.435736],[3.319246 0.946955 0.459639],[3.495561 0.994963 0.464179],[3.81036  0.656638 0.396505],[3.849    0.895651 0.4405  ],[4.85396  1.352888 0.457654],[4.827686 1.836079 0.492283],0.9397163987159729,2.007507801055908,0.9119507074356079,0.17688438296318054,0.40574896335601807,0.3145482838153839,0.6361965537071228,2.1155474185943604,2.60709285736084,1.2065784931182861,1.4413118362426758,1.200474739074707,1.0388845205307007,1.0891960859298706,1.0691474676132202,1.1398555040359497,1.4650622606277466,1.573119044303894,0.3103120425598635,0.9357464498833385,0.2574283021332044,0.004571727509397346,0.02621422999032319,0.11518216411186592,0.11757543323741142,0.934810538256527,1.1478689389730643,1.5051575774871415,2.6967582333988678,1.391965355145995,0.5231103939310299,0.686353379004036,0.9693579359994877,1.034323886185184,2.686651980907783,2.9497960112128006
